id,fiscalyear,Climate change,Climate adaptation,Climate mitigation,text,pred,pred_a,pred_m
P161707,2018,0.0,0.0,0.0,"2nd Strengthening Growth & Fiscal Policy Development Policy Financing The objective of this operation is to help the government introduce growth-enabling reforms in the financial sector, business environment, and infrastructure; generate fiscal resources and savings; and improve the quality of expenditures. The development objective of Second Strengthening Growth and Fiscal Policy Development Policy Financing Project for Sao Tome and Principe is to help the government introduce growth enabling reforms in the financial sector, business environment, and infrastructure; generate fiscal resources and savings; and improve the quality of expenditures. The operation will mainly support the second and fourth axis of the government’s strategy: sustainable growth for Pillar A and shared development policies for Pillar B. The first pillar of this DPO supports GoSTP’s growth-enabling reforms. The second pillar supports policies aimed at generating fiscal resources and savings and improving the quality of public expenditure to address the country’s fiscal fragility and make growth more inclusive.",-0.002093858,0.0096826935,0.011999793
P174757,2021,0.0,0.0,0.0,"Senegal Jobs, Economic Transformation & Recovery Program Improve the competitiveness of selected value chains, MSMEs capabilities, and private sector investment in Senegal The development objective of Senegal Jobs, Economic Transformation and Recovery Program is to improve the competitiveness of selected value chains, MSMEs capabilities, and private sector investment in Senegal. The main pillars of the PSE plan, which guides the PAP/AA, are the following: Pillar 1: Growth and structural economic transformation; Pillar 2: Human capital, social protection and sustainable development; and Pillar 3: Governance, institutions, peace and security. This Program-for-Results (PforR) aims at supporting Senegal’s resilient economic recovery from COVID-19 by operationalizing the JET agenda in line with the WBG guidance on the COVID-19 response and the JET Framework. Result Area 1: Competitiveness Reinforcement, aims at strengthening the competitiveness of key sectors considered as priorities of the government program through value chains and sector-level interventions. Result Area 2: Technology Adoption, aims to address key obstacles to technology adoption, namely lack of financing, lack of capabilities and lack of demand and related uncertainties. Result Area 3: Access to finance, aims to remove the most severe constraints for Micro, Small, and Medium Enterprise (MSMEs).",0.005638133,0.0074936952,0.01826699
P123093,2013,0.0,0.0,0.0,"West Africa Regional Communications Infrastructure Program - APL2 The objectives of each Project are to contribute to increase the geographical reach of broadband networks and to reduce costs of communications services in the territories, respectively, of the Islamic Republic of Mauritania and the Republic of Togo. The objective of the Second Phase of the West Africa Regional Communications Infrastructure Program Project for Africa is to increase the geographical reach of broadband networks and to reduce costs of communications services in the territories, respectively, of the Islamic Republic of Mauritania and the Republic of Togo. The project has three components. The first component is supporting connectivity. This component will include the following activities on the basis of an open access and Public Private Partnership (PPP) structure so as to leverage private sector investment. The second component is creating an enabling environment for connectivity. This component will provide support to optimize the governance, ownership and financing issues related to the connectivity infrastructure in both countries. It will help in creating a policy and regulatory environment for open access and to improve sectoral efficiency and respond to key regulatory priorities. The third component is project implementation. This component will provide support needed to strengthen the capacity of both governments to implement the connectivity component. The component will also cover the cost audits, communications, monitoring and evaluation (M and E), and environmental and social studies, including their implementation and or the monitoring of their implementation. This component finally provides project implementation contingencies.",0.005964029,0.0093022585,-0.006209011
P121492,2011,0.0,0.0,0.0,"Enhanced Public Sector Efficiency Technical Assistance Loan The objective of the Project is to assist public agencies of the Borrower in producing, using and disseminating timely and quality performance information, thereby allowing a more efficient, transparent and accountable use of the Borrower#s public budget funds. The objective of the Enhanced Public Sector Efficiency Technical Assistance Project for Panama is to assist public agencies of the borrower in producing, using and disseminating timely and quality performance information, thereby allowing a more efficient, transparent and account use of the Borrower's public budget funds. There are four components to the project, the first component being strengthening performance-based budget management and evaluation. The provision of support to the Ministry of Finance (MEF), including, goods, Information and Technology (IT) equipment, operating costs, training and technical assistance for the carrying out of activities aimed at improving the institutional and technical capacities of MEF for performance-based strategic planning and budgeting in order to create conditions for enhancing the quality of public spending. The second component is the new financial management model: strengthening budget execution, treasury, accounting and control. The third component is the strengthening public procurement and contracting. The provision of support to the General Directorate of Public Procurement (DGCP), including goods and IT equipment, training and technical assistance, for the reform of the Borrower's public procurement process, through the carrying out of activities aimed at supporting the institutional strengthening of DGCP, as well as building the capacity of public procurement officials. Finally, the fourth component is the creation and support of project management capacities.",0.0023327842,0.00802795,-0.003354787
P153544,2016,0.0,0.0,0.0,"Mekong Delta Integrated Climate Resilience and Sustainable Livelihoods Project The project development objectives (PDO) are to enhance tools for climate-smart planning and improve climate resilience of land andwater management practices in selected provinces of the Mekong Delta in Viet Nam. The development objectives of the Mekong Delta Integrated Climate Resilience and Sustainable Livelihoods Project for Vietnam are to enhance tools for climate-smart planning and improve climate resilience of land and water management practices in selected provinces of the Mekong delta in Vietnam. The project comprises of five components. The first component, enhancing monitoring, analytics, and information systems provides the framework for ensuring the capacity to undertake ‘smart investments’ and cope with anticipated wide-scale environmental changes. It consists of three sub-components: (i) monitoring systems to enhance Mekong delta knowledge base; (ii) infrastructure and information systems for enhanced decisions; and (iii) mainstreaming climate resilience into planning processes. The second component, managing floods in the upper delta objective is to protect and or reclaim the benefits of controlled flooding (flood retention) measures while increasing rural incomes and protecting high-value assets in An Giang, Kien Giang, and Dong Thap provinces. The third component, adapting to salinity transitions in the delta estuary aims to address the challenges related to salinity intrusion, coastal erosion, sustainable aquaculture, and improved livelihoods for communities living in the coastal areas of Ben Tre, Tra Vinh, and Soc Trang provinces. The fourth component, protecting coastal areas in the Delta Peninsula aims to address the challenges related to coastal erosion, groundwater management, sustainable aquaculture, and improved livelihoods for communities living in the coastal areas of Ca Mau, Bac Lieu, and Kien Giang provinces. The fifth component, project management and implementation supports project management and capacity building for ministry of agriculture and rural development (MARD), ministry of natural resources and environment (MONRE), and the ministry of planning and investment (MPI) to implement the project.",0.03640164,0.020939931,0.0051516145
P157416,2017,0.0,0.0,0.0,"Trans-Anatolian Natural Gas Pipeline Project The Project's Development Objective is to diversify Azerbaijan's gas export markets and improve the security of Turkey's and South East Europe's energy supply. The development objective of the Trans-Anatolian Natural Gas Pipeline (TANAP) Project for Azerbaijan and Turkey is to diversify Azerbaijan's gas export markets and improve the security of Turkey's and South East Europe's energy supply. This project has comprises three components.  The first component, TANAP pipeline system will finance infrastructure investments for the TANAP Pipeline System. At 1,850 km, TANAP accounts for over one half of the 3,500 km pipeline system from Azerbaijan to Italy. TANAP will begin at Turkey’s border with Georgia, in the Turkish village of Türkgözü in the Posof district of Ardahan province, and will end at the Greek border in the İpsala district of Edirne province. At that point, TANAP will connect to TAP which will convey the gas to European gas markets. TANAP will connect to the Turkish natural gas network in two locations, at Eskişehir and Thrace, for the delivery of 6 bcm for the Turkish gas market. The second component, land acquisition related costs are/will be financed by resources other than the Bank loans, and cover: (a) cash compensation for private land acquisition (i.e. compensation for permanent, exclusive and temporary land rights basis; damages to crops and assets; and legal administrative expenses); (b) other assistance such as implementation of livelihood restoration plans and payments under the Resettlement Action Plan (RAP) Fund to assist affected informal land users, settlers and other expenses for payment of costs not payable under the Turkish law, but required to meet OP 4.12 provisions; (c) expenses for the forestry lands (i.e. entry costs and annual leases); and (d) design, implementation and monitoring of RAPs. The third component will finance consulting services for studies, design, engineering,  procurement, construction management, supervision and monitoring.",-0.00044274703,-0.012089709,0.001467882
P147185,2015,0.0,0.0,0.0,"Mexico School Based Management Project The objective of the Project is to improve schools' managerial capacity and parental participation to reduce dropout, repetition and failure rates among Participating Schools. The School based Management Project  of Mexico has an objective to improve schools managerial capacity and parental participation to reduce dropout, repetition and failure rates among PEC Schools and PETC Schools. The project consists of three components. Component 1 will support Provision of Direct Support to PEC Schools to implement Improvement Plans. The school improvement plans (Ruta de Mejora) need to be discussed and agreed with parent associations. Component 2 will provide provision of technical assistance to PEC Schools and PETC Schools to strengthen school based management. Component 3 will provide provision of support for the development of a new instrument to measure PEC Schools and PETC Schools managerial capacity, through the piloting, redesign (if necessary), implementation, and comparison of alternative questionnaires to measure said managerial capacity.",0.0062840683,-0.0042576045,0.004848416
P174477,2022,0.32,0.23,0.09,"Madagascar National Water Project The project development objective is to increase access to water services in the Greater Antananarivo area and select secondary towns and to improve the capacity of the water sector. The development objective of National Water Project for Madagascar is to increase access to water services in the Greater Antananarivo area and select secondary towns and to improve the capacity of the water sector. This project has five components. 1) The first component, Improving and securing water production in Greater Antananarivo, has the following sub-components: (i) Increasing and securing the current water production; and (ii) Reducing water leakages. 2) The second component, Improving water supply services in Greater Antananarivo and secondary towns, has the following sub-components: (i) Reinforcement and extension of the water distribution system in Greater Antananarivo and in selected secondary towns; (ii) Improvement of the operational and financial performance of JIRAMA; (iii) Social connection program; and (iv) Promotion of access to water and sanitation services in schools and health centers. 3) The third component, Resilient infrastructure and post-cyclone reconstructions, has the following sub-components: (i) Resilience and reconstruction in National Water and Electricity Utility (JIRAMA) secondary towns; and (ii) Resilience and reconstruction in Ministry of Water, Sanitation and Hygiene (MEAH) secondary towns. 4) The fourth component, Sector Institutional Development, has the following sub-components: (i) Capacity building and strengthening of MEAH and strategic studies; (ii) Project management and Monitoring and Evaluation (M&E) by MEAH; and (iii) Project management, M&E, and implementation of environmental and social standards by JIRAMA. 4) The fourth component, Sector Institutional Development, has the following sub-components: (i) Capacity building and strengthening of MEAH and strategic studies; (ii) Project management and M&E by MEAH; and (iii) Project management, M&E, and implementation of environmental and social standards by JIRAMA. 5) The fifth component, Contingent Emergency Response, will provide immediate response to an eligible crisis or emergency, as needed.",0.32577658,0.22936004,0.09788941
P145995,2014,0.0,0.0,0.0,"Jamaica DPL Support the Government of Jamaica's implementation of a set of policy and institutional reforms to increase competitiveness and improve fiscal management. The objective of the Economic Stabilization and Foundations for Growth Development Policy Loan Program is to support the Government of Jamaicas implementation of a set of policy and institutional reforms to increase competitiveness and improve fiscal management. These reforms are a part of Jamaicas National Development Plan which sets development goals for economic prosperity, human development, security, and management of natural resources. This development policy loan has two components. 1) improving investment climate and competitiveness; and 2) improving public financial management for sustained fiscal consolidation. The loan is aimed at removing key barriers to making the policy and institutional framework in Jamaica more conducive to supporting future growth, thereby stabilizing and improving the countrys economy, which suffered from stagnation due to several negative factors such as low growth, high public debt and social challenges.",-0.0055552423,-0.008912996,0.0019510793
P176900,2022,0.08,0.05,0.03,"South Sudan Women's Social and Economic Empowerment Project The project development objective is to increase girls and women’s access to livelihood, entrepreneurial and GBV services and to strengthen the government's capacity to provide these services The development objective of Womens Social and Economic Empowerment Project for South Sudan is to increase girls and women’s access to livelihood, entrepreneurial and Gender-based violence (GBV) services and to strengthen the government's capacity to provide these service. This project has four components. 1) The first component, Community Empowerment Support to Women and Girls, aims to support an increase in women’s and girls’ access to social and livelihoods support services through a community-based approach focusing on the construction of Women’s Economic Community Center (WECCs), which will offer a core package of integrated services in women and girl friendly spaces. 2) The second component, Women’s Entrepreneurial Opportunity Facility, will focus on women owned SGBs. 3) The third component, Services for Survivors of GBV, has the following sub-components: (i) National GBV Hotline and Coordination; and (ii) A Safe House Facility for Survivors of GBV. 4) The fourth component, Institutional Strengthening and Project Management, has the following sub-components: (i) Institutional Strengthening; and (ii) Project Management.",0.08049014,0.053421102,0.03380771
P173312,2023,0.98,0.86,0.13,"Resilient Infrastructure for Adaptation and Vulnerability Reduction To reduce the vulnerability of people in targeted communities to riverine and flash floods and improve the country’s capacity in disaster preparedness and response. The development objective of Resilient Infrastructure for Adaptation and Vulnerability Reduction Project for Bangladesh is to reduce the vulnerability of people in targeted communities to riverine and flash floods and improve the country’s capacity in disaster preparedness and response. This project has four components. 1) The first component, Resilient Flood Shelters and Community Infrastructure, has the following sub-components: (i) Resilient Flood Shelters; and (ii) Resilient Community Infrastructure. 2) The second component, Strengthening Capacity for Disaster Preparedness and Response and Technical Assistance, has the following sub-components: (i) Strengthening LGED’s Capacity for Disaster Preparedness and Rehabilitation of Local Infrastructure; and (ii) Technical Assistance for Long-Term Community Flood Resilience. 3) The third component, : Project Management, Design and Supervision (D&S), Monitoring and Evaluation (M&E), aims support to project management, implementation, and M&E. 4) The fourth component, Contingency Emergency Response Component, aims to provide provision of immediate response to an eligible crisis or emergency, as needed.",0.97052157,0.8543122,0.12071037
P122151,2011,0.0,0.0,0.0,Kiribati Road Rehabilitation Project The project will improve the condition of South Tarawa's main road network and help strengthen road financing and maintenance capacity. The development objective of the Road Rehabilitation Project for Kiribati is to improve the condition of South Tarawa's main road network and help strengthen road financing and maintenance capacity. There are three components to the project. The first component of the project is infrastructure improvements. This component consists of the main civil works activities to be undertaken on the South Tarawa road infrastructure including the reconstruction and rehabilitation of Paved Roads on South Tarawa; and rehabilitation of Betio causeway. The second component of the project is road sector reform. This component helps to keep the activities to strengthen the road sector and ultimately lead to more sustainable main road infrastructure in South Tarawa. The third component of the project is project support. This includes: 1) establishment of a project management unit to ensure smooth operation of the project; 2) project associated incremental operating costs; 3) a valuation specialist to identify the appropriate compensation rates for trees and other assets affected by the project; and 4) audit of the project accounts.,-0.0061393166,-0.008552216,-0.0006870539
P094919,2011,0.0,0.0,0.0,"WAPP: The First Phase of the Inter-Zonal Transmission Hub Project  of the WAPP (APL3) Program The development objective of the first phase of the Inter-Zonal Transmission Hub Project under the WAPP APL3 is to reduce the cost of and improve security of electricity supply to Burkina Faso, while increasing Ghana’s electricity export capacity. The development objective of the West Africa Power Pool (WAPP) program project is to establish a well-functioning, cooperative, power pooling mechanism for West Africa, as a means to increase access of the citizens of Economic Community of West African States (ECOWAS) to stable and reliable electricity at affordable costs. There are five components to the project. The first component of the project is transmission line between Bolgatanga, Ghana, and Ouagadougou, Burkina Faso. The second component of the project is reinforcement of transmission grid in Ghana. The third component of the project is electrification of rural localities along the right of way in Burkina Faso. The fourth component of the project is supervision/owner's engineer. The fifth component of the project is capacity building and institutional support to Ghana Grid Company (GRIDCo) and SONABEL for project implementation.",0.006433438,0.011201443,0.0027355617
P168993,2021,0.09,0.09,0.0,"Strengthening Quality of the Social Protection System The development objective is to strengthen the efficiency and effectiveness of social protection programs in the Seychelles. The development objective of the Strengthening Quality of the Social Protection System Program-for-Results Project for Seychelles is to strengthen the efficiency and effectiveness of social protection programs in the Seychelles. The program is structured around two result areas (RAs). The first RA will support improvements in the allocative efficiency of social protection spending, such as directing a higher percentage of spending toward those in need. The second RA supports the enhanced policy coordination across ministries, departments, and agencies (MDAs) and supports providing program beneficiaries with better quality of and increased access to services, especially among females, and ensuring timely delivery of social assistance support during emergencies. It aims to tackle a gender gap in access to economic opportunities. It will also support the effectiveness of the home care program (HCP) by improving the quality of home care services. It will support the shock absorption capacity of agency for social protection (ASP) program participants through timely delivery of social assistance emergency support.",0.093401715,0.0878237,0.0050892765
P165425,2018,0.0,0.0,0.0,"First Programmatic Financial and Fiscal Stability Development Policy Credit  Promote Sound Financial Development and Strengthen Fiscal Management The Programmatic Development Policy Credit (PDPC) series supports Guyana’s reform efforts to reinforce sound financial sector development and to strengthen fiscal management. The proposed operation is the first in a series of two operations. The series builds on three pillars of policy reforms. The first pillar supports the Bank of Guyana’s (BOG’s) ability to manage financial stress including establishing a deposit insurance scheme. The second pillar supports both regulatory reform for the insurance sector as well as domestic and international payment transactions. The third pillar supports stronger fiscal management through a sovereign wealth fund (SWF) for intergenerational savings, better debt management, and improved public investment management. The first credit will be in the amount of SDR 24.4 million (US$35 million equivalent). The PDPC forms part of a developing engagement with the Co-operative Republic of Guyana spanning financial sector, fiscal, and oil and gas sector management. Complemented by the increased financial envelope due to the IDA18 Replenishment, this policy dialogue led to the development of the PDPC series as well as a now planned FY19 Systematic Country Diagnostic (SCD) and Country Partnership Framework (CPF). The first operation in the series supports the Government of the Co-operative Republic of Guyana’s (GCRG’s) strong financial sector reform efforts while recognizing through triggers the GCRG’s efforts to accelerate fiscal reform. The newfound wealth will increase demands on fiscal policy, long-term savings, and domestic investments. Fiscal policy will need to be designed to manage the additional sources of volatility in both economic activity and fiscal revenues. Although natural resource extraction has long been a feature of the Guyanese economy, the increase in discovered wealth raises the question of intergenerational savings and the extent to which revenues from extracted resources should be set aside for future generations. To the extent the wealth is not invested abroad, it must be invested wisely in the Co-operative Republic of Guyana. For the private sector that requires an efficient financial sector that allocates the resources to the most economical investments, and for public investment it requires an efficient public investment management system. The GCRG’s commitment to prudent debt management needs to be supported by a modernization and streamlining of the legislative and institutional framework. With the increase in wealth and progressive market access of the country, The Co-operative Republic of Guyana will need to develop a unified and modernized legal framework for debt management and implement a comprehensive medium-term debt strategy to ensure that borrowing is aligned with macroeconomic policy objectives and undertaken at acceptable levels of risk and cost.",-0.0053692376,0.0014239484,0.0040253117
P123367,2012,0.0,0.0,0.0,"Savings and Credit Sector Consolidation and Financial Inclusion Project The objective of the project is to support the: (a) consolidation of the savings and credit sector institutions (SCI); and (b) deepening of financial inclusion in selected areas and selected locations in Mexico. The objectives of the Savings and Credit Sector Consolidation and Financial Inclusion Project for Mexico are to support the: (a) consolidation of the savings and credit institutions (SCIs); and (b) deepening of financial inclusion in selected areas and selected locations. There are four components to the project, the first component being Consolidation and strengthening of savings and credit institutions. This component provides training and technical assistance to strengthen savings and credit institutions; and provides training and technical assistance to the confederation, federations, self regulatory bodies, auxiliary supervision committees, and deposit protection funds to enhance their performance. The second component is the broadening access to financial services and products. This component expands access to financial services through technical assistance to Savings and credit entities to increase their membership base; and expanding National Bank for Savings and Financial Services (BANSEFI's) client base through support from banking agents. The third component is the strengthening BANSEFI capacity. This component aims to expand the technological capacity of BANSEFI, including its platform's mainframe. Finally, the fourth component is the project management. This component provides technical assistance, training and material support to BANSEFI's staff and consultants in order to assist them in the implementation of the project.",0.0050291396,-4.6638772e-05,0.00026630983
P155658,2016,0.0,0.0,0.0,"AFR RI-Southern Africa Tuberculosis and Health Systems Support Project The overall objectives of the project are to: (i) improve coverage and quality of TB control and occupational lung disease services in targeted geographic areas of the participating countries; and (ii) strengthen regional capacity to manage the burden of TB and occupational lung diseases; (iii) strengthen country-level and cross-border preparedness and response to disease outbreaks The development objectives of Southern Africa Tuberculosis and Health Systems Support Project for Africa are to: (i) improve coverage and quality of Tuberculosis (TB) control and occupational lung disease services in targeted geographic areas of the participating countries; and (ii) strengthen regional capacity to manage the burden of TB and occupational diseases. This project has three components. 1) The first component, Innovative Prevention, Detection, and Treatment of TB, will improve the demand for and availability of high-quality TB, TB-HIV and AIDS, and occupational lung disease services in targeted geographic areas of the four participating countries. It has two sub components as follows : (i) enhancing case detection and treatment success; and (ii) rolling out a standardized package of occupational health services and mining safety standards across the four countries. 2) The second component, Regional Capacity for Disease Surveillance, Diagnostics, and Management of TB and Occupational Lung Diseases, will strengthen selective aspects of health systems to position the subregion to better manage the TB epidemic and other infectious diseases. It has three subcomponents as follows: (i) improving quality and availability of human resources in the targeted areas; (ii) strengthening diagnostic capacity and disease surveillance; and (iii) strengthening mine health regulation. 3) The third component, Regional Learning and Innovation, and Project Management, will fund technical support to strengthen regional capacity and promote regional innovation through sharing of knowledge and evidence from interventions implemented under Components and 1 and 2. It has three subcompoents as follows: (i) operational research and knowledge sharing; (ii) centers of excellence in TB and occupational lung disease control; and (iii) regional coordination, policy advocacy, and harmonization.",0.00066159945,-0.011412716,-0.0021580155
P143843,2014,0.0,0.0,0.0,"Maternal and Child Health and Nutrition Services Support Project To increase utilization of selected maternal and child health and nutrition services for pregnant women and children. The development objective of the Maternal and Child Health (MCH) and Nutrition Services Support Project for Togo is to increase utilization of selected MCH and nutrition services for pregnant women and children. The project has two components. The first component is improved utilization of malaria and nutrition services to address malaria in pregnancy through the provision of intermittent preventive treatment for malaria in pregnancy (IPTp) with sulfodoxinepyrimethamine (SP) and free long-lasting insecticide nets (LLINs), to pregnant women attending antenatal care (ANC). It has following two sub-components: (i) support for: (a) malaria control in pregnancy through provision of LLINs and SPs as part of the basic package of ANC services; (b) community-based diagnosis and treatment of malaria; and (c) management, supervision, and behavioral changes to ensure effective utilization; and (ii) community- based nutrition services for pregnant women and young children under five years of age. The second component is strengthening health monitoring and evaluation systems; project management. It has following two sub-components: (i) strengthening the health monitoring and evaluation system, particularly the health management information system (HMIS), including the government's capacity to monitor its MCH programs; and (ii) project coordination and implementation support.",0.005976999,-0.0004998129,0.0027800053
P175791,2021,0.45,0.35,0.1,"Integrated Urban Services Emergency Project II To restore access to critical urban services and strengthen resilience to shocks in selected cities within the Republic of Yemen. The development objective of the Second Integrated Urban Services Emergency Project for Yemen is to restore access to critical urban services and strengthen resilience to shocks in selected cities within the Republic of Yemen. The project comprises of three components. The first component, service restoration will finance the preparation and implementation of infrastructure investments. It consists of following sub-components: (i) tertiary municipal services and solid waste management; (ii) urban water and sanitation; (iii) urban roads; and (iv) energy for critical services. The second component, implementation support and capacity development consist of following sub-components: (i) project implementation and management support; (ii) enhanced capacity building; and (iii) third party monitoring. The third component, contingent emergency response objective is to support the country’s response capacity in the event of an emergency, following the procedures governed by investment project financing (IPF) Directive and Policy paragraph 12 (Situations of Urgent Need or Capacity Constraints).",0.44435835,0.35147995,0.09520744
P176025,2023,0.13,0.06,0.06,"Water Security and Resilience Program The Project Development Objective (PDO) is to improve the reliability and quality of water supply services in selected areas and to strengthen the operational performance of sector institutions in the Palestinian territories. The development objective of the Water Security and Resilience Project for West Bank and Gaza is to improve the reliability and quality of water supply services in selected areas and to strengthen the operational performance of sector institutions in the Palestinian territories. The project comprises of four components. The first component, improvement of water and wastewater infrastructure and service management aims to improve water supply and bolster the population’s resilience to increasing water shortages through investments in water facilities based on identified priorities. It consists of following sub-components: (i) bulk water supply system in Jenin; (ii) northeast villages water distribution system in the Jenin area; and (iii) Hebron wastewater operation and maintenance. The second component, improvement of water sector institutions performance will finance goods, works, and services to strengthen the water institutions and enhance the service providers (SPs’) operational and financial efficiency and their responsiveness to emergencies. It consists of following sub-components: (i) strategic planning and sector reform; (ii) improve financial and operational performance of the service providers; and (iii) improve social accountability of service providers. The third component, project management and monitoring will support: (i) the project coordination unit (PCU) hosted within Palestinian Water Authority (PWA); (ii) the existing Hebron wastewater treatment plant (HWWTP) PIU until its closing date; (iii) the hiring of experts on a competitive basis to reinforce the PCU; (iv) the enhancement of the career prospects of PWA staff, specifically female staff, by supporting their training; and (v) a paid internship program that will facilitate the entry into the utility of water engineers, environmental and social (E and S) specialists, and financial and economic specialists studying in local universities. The fourth component, contingent emergency response component (CERC) will improve the PA’s ability to respond effectively in the event of an eligible emergency in line with World Bank procedures on disaster prevention and preparedness.",0.12973118,0.050509255,0.064157814
P178926,2022,0.06,0.06,0.0,"Emergency Food Security and Resilience Support Project The project development objective is to ensure the short-term supply of wheat for uninterrupted access to bread for poor and vulnerable households and to strengthen Egypt’s resilience to food crises. The development objective of Emergency Food Security and Resilience Support Program for Egypt is to ensure the short-term supply of wheat for uninterrupted access to bread for poor and vulnerable households and to strengthen Egypt’s resilience to food crises. This project has three components. 1) The first component, Emergency Response Measures, Emergency Response Measures, aim to address the shortfall in imports of wheat, to minimize the disruptions in the Bread Subsidy Program and protect poor and vulnerable consumers. 2) The second component, Strengthening Preparedness and Response to Shocks, has the following sub-components: (i) Improving the resilience of the wheat supply chain and reducing loss and waste; and (ii) improving farm-level resilience and enabling sustainable domestic cereal production. 3) The third component, Project Management and Knowledge Management, aims to support project management and knowledge management activities envisaged under the project.",0.062997095,0.055207666,0.0013175579
P147367,2015,0.0,0.0,0.0,"Xinjiang Technical and Vocational Education and Training Project Improve the quality and relevance of project schools to produce students' skills that respond to the labor market demand in Xinjiang. The development objective of the Xinjiang Technical and Vocational Education and Training Project for China is to improve the quality and relevance of project schools to produce students’ skills that respond to the labor market demand in Xinjiang. The project comprises of two components. The first component, school-based reforms and innovations consists of following five sub-components: (i) strengthen the linkage between schools and industry; (ii) update curriculum, pedagogy, and assessment; (iii) building up high quality teaching and management teams; (iv) improve external support to other schools and local communities; and (v) upgrade facilities and equipment. The second component, provincial policy development, school twinning partnership, monitoring and evaluation, and project management will support the development of evidence-based policy research and the sharing of knowledge. This component also supports capacity building for project management office (PMO) and project implementation unit (PIU) staff in project for project activities and project management.",-0.0066233403,-0.004647713,0.0025574951
P166308,2020,0.09,0.04,0.04,"Balochistan Human Capital Investment Project To improve utilization of quality health and education services in selected refugee hosting districts of Balochistan. The objective of the Balochistan Human Capital Investment Project for Pakistan is to improve utilization of quality health and education services in selected refugee hosting districts of Balochistan. The Project has two components. 1. Improving utilization of quality health services component will improve utilization of quality health services. 1.1. Improving delivery of quality health services subcomponent will support improving delivery of quality health services in selected refugee hosting districts, with a focus on Reproductive, Maternal, Newborn, Child Health, and Nutrition (RMNCHN).  1.2. Strengthening health sector stewardship subcomponent will support strengthening health sector stewardship in selected refugee hosting districts. 2.  Improving utilization of quality education services component   improve utilization of quality education services among children, especially girls, by increasing access to quality education services and strengthening education sector stewardship. 2.1. Improving delivery of primary and secondary education subcomponent will support improving delivery of primary and secondary education in selected refugee hosting districts.  2.2. Strengthening education sector stewardship subcomponent will support strengthening education sector stewardship in selected refugee hosting districts. This subcomponent will support interventions to improve quality of learning. To improve the resilience in public service delivery in case of climatic extremes, the project will integrate climate change considerations in its design.",0.08658986,0.047724746,0.045562938
P116437,2011,0.0,0.0,0.0,"Education for All-Fast Track Initiative The objective is to assist the government with financing the contracted teacher salaries on a declining basis. The objective of the Education for All-Fast Track Initiative: Support to the Education Project for Cameroon is to reduce class sizes by recruiting and retaining more teachers in the public education system, as well as deploying them in an equitable manner. The project consists of one component.  It will be fully used to support the Government's contract teacher program. It will contribute to the payment of the salaries of 37,200 primary public school contract teachers recruited during FY07, FY08, FY09 and FY10 during: (a) the period from January 2010 through the date which is four months after the effective date, and (b) part of the remainder of the 2010 and 2011 school year. The indicators for this project will be the reduction in pupil-teacher ratios (PTR) and reduction in the variation of PTR across regions. PTRs are measured by dividing the number of teachers by the number of students within regions and for the nation. The variation of PTR is calculated by a regressing the size of specific schools against the number of teachers in each specific school.",-0.007819949,-0.0011701165,-0.0009345319
P150183,2015,0.0,0.0,0.0,"KZ SKILLS AND JOBS PROJECT The proposed Project Development Objectives (PDO) are to improve employment outcomes and skills of target beneficiaries and to improve the relevance of technical and vocational education and training and higher education programs. The project development objective of the Skills and Jobs Project for Kazakhstan is to improve employment outcomes and skills of target beneficiaries and to improve the relevance of technical and vocational education and training and higher education programs. The project is comprised of three components and their respective subcomponents. The components include: (1) Building the foundation of a national qualifications system component. The purpose of this component is to enhance the institutional capacity for improving the relevance of technical and vocation education and training (TVET), higher education, and in-service training. This will be achieved by establishing the key building blocks of a national qualifications system that is well aligned with labor market demands. (2) Enhancing skills for improved employment outcomes and productivity component. The purpose of this component is to provide relevant workforce training to unemployed persons, unproductively self-employed persons, and current employees in need of training, all identified and selected in accordance with the criteria set forth in the Project Operations Manual (POM). (3) Project management and monitoring and evaluation component. This component will support project management, monitoring and evaluation activities, and financing of operating costs. A Project Management Unit (PMU) will be financed within the Ministry of Healthcare and Social Development (MHSD) to manage the day-to-day implementation of the project. This component will also ensure that the activities outlined in Component 2 benefit the hard-to-reach and vulnerable population, that stakeholder feedback is regularly gathered and integrated into the design, and that good practice and lessons learned are widely shared. In particular, the component will support the development and implementation of: (i) an Information and Communication Campaign, (ii) a feedback and resolution mechanism, and (iii) an Awards of Excellence Program.",0.008160442,-7.14194e-05,0.011262244
