id,fiscalyear,Climate change,Climate adaptation,Climate mitigation,text,pred,pred_a,pred_m
P175308,2021,0.53,0.26,0.26,"Romania Safer, Inclusive and Sustainable Schools The Project Development Objective (PDO) is to improve the resilience, energy efficiency, and learning environment of selected schools, and to increase institutional capacity for integrated investments in schools in Romania. The Project Development Objective (PDO) for the Romania Safer, Inclusive and Sustainable Schools Project is to improve the resilience, energy efficiency, and learning environment of selected schools, and to increase institutional capacity for integrated investments in schools in Romania. The Project’s technical design and approaches are underpinned by the following cross-cutting areas: climate change, community inclusion, and gender. The project has five main components - Component 1: Integrated Investment in School Infrastructure; Component 2: Investing in Clever Classrooms; Component 3: Foundations for Future Investments in Sustainable and Modern School Infrastructure; Component 4: Project Management expanding and supporting the staff capacity needed to ensure successful implementation of the activities carried out under the Project; and Component 5: Contingent Emergency Response Component.",0.4208476,0.17648952,0.28756735
P163782,2018,0.45,0.33,0.12,"Integrated Water Management and Development Project The PDO is to improve access to water supply and sanitation services, integrated water resources management, and operational performance of water and sanitation service providers in Project areas. The development objective of the Integrated Water Management and Development Project for Uganda is to improve access to water supply and sanitation services, integrated water resources management, and operational performance of water and sanitation service providers in Project areas. It has four project component. First component, water supply and sanitation in small towns and rural growth centers and support to districts hosting refugees  will support activities to improve WSS in selected small towns and RGCs in the Recipient’s territory. Activities consist of (a) constructing and rehabilitating WSS facilities, as well as providing associated services, including engineering, environmental and social studies, and supervision of construction activities; (b) preparing and implementing sanitation plans in selected small towns; (c) strengthening the capacity of selected UWAs in the areas of operational and financial management, including the establishment of a remote monitoring system for rural water systems; and (d) carrying out environmental and social management-related activities to protect water sources and sensitize communities; Second component, water supply and sanitation in large towns and support to districts hosting refugees will support activities to improve WSS. Activities consist of (a) constructing and rehabilitating WSS infrastructure in the municipality of Mbale, including implementing the recommendations from the Augmented Water Supply Study; (b) constructing water supply system for the municipality of Gulu; (c) undertaking construction supervision activities and engineering, as well as environmental studies, including the Augmented Water Supply Study; (d) strengthening the capacity of the NWSC in the areas of operational and financial management to support improved performance in the project supported areas; and (e) carrying out environmental and social management-related activities with a view to protecting water sources and sensitizing communities; Third component, water resources management will support catchment management and restoration activities in selected sub-catchments. Activities consist of (a) undertaking catchment management measures, including soil and water conservation, river bank protection and restoration; and (b) providing alternative livelihoods for affected communities; Fourth component, project implementation and institutional strengthening will finance Project implementation and coordination support activities. activities consist of (a) coordinating, planning, monitoring, reporting, and supervision of the Project; (b) providing training to implementing agencies (IAs) (MWE and NWSC) on World Bank FM, procurement, environmental and social policies and procedures; and (c) establishing the Project Support Team (PST).",0.28683808,0.2008099,0.10352293
P150938,2015,0.0,0.0,0.0,"Financial Sector Support Project The project development objective is to improve financial market infrastructure, regulatory and oversight capacity of Bangladesh Bank and access to long term financing for private firms in Bangladesh. The objective of the Financial Sector Support Project is to improve financial market infrastructure, regulatory and oversight capacity of Bangladesh Bank and access to long term financing for private firms in Bangladesh. There are four components to the project, the first component being strengthening financial market infrastructure. The component will build on previous efforts and improve financial market infrastructure further, specifically focusing on activities in the following four broad areas: (1) payment and settlement system development; (2) expanding and modernizing the Credit Information Bureau (CIB); (3) strengthening the systems of the Bangladesh Financial Intelligence Unit (BFIU) and integration with systems of other stakeholders; and (4) strengthening the information technology (IT) governance and IT management of the BB, optimizing the IT assets of the BB, and raising awareness of IT security aspects for the financial industry. The second component is the strengthening the financial sector regulator. This component aims to strengthen BB’s capacity to regulate and supervise the scheduled financial institutions (banks and nonbank financial institutions), run the FIU more efficiently, and further develop and deepen the financial sector with new and innovative products. The third component is the supporting long term finance. This component will support long-term financing (an expected average of five years of financing) through PFIs to firms, particularly exporters, in Bangladesh. Finally, the fourth component is the project management and monitoring. Management of project implementation will be assumed by the Financial Sector Support Project (FSSP) cell in BB. The component will include costs for project management, monitoring and evaluation (M&E), capacity building and Governance and Accountability Action Plan (GAAP) implementation.",-0.0018795984,0.00962226,-0.045214005
P150827,2015,0.0,0.0,0.0,"Guinea-Bissau Public Sector Strengthening Project The Project Development Objective (PDO) is to assist the Government to re-establish basic systems for public financial management. The objective of the Public Sector Strengthening Project for Guinea-Bissau is to assist the Government to re-establish basic systems for public financial management. There are three components to the project, the first component being performance, control and transparency of the public revenues. This component will support the Recipient is to progressively improve its technical capacity to handle revenue processes through adequate procedural and control systems to increase tax and customs revenue collection, as well as the efficiency, effectiveness and transparency of revenue administration. This component includes three sub-components: technical assistance to tax collection; technical assistance to customs administration; and treasury single account. Finally, the second component is the expenditure control, procurement, accounting and reporting. This component will support the recipient to strengthen controls needed for fiscal discipline and promote transparency and accountability in public expenditures. Finally, the third component is the public financial management reform coordination and project management. This component will support the recipient to implement a mechanism for a structured approach to public financial management reform and institutional capacity strengthening.",-0.036687206,-0.0074273376,-0.04804271
P118783,2013,1.0,1.0,0.0,"Vietnam Managing Natural Hazards Project To increase the resilience of people and economic assets to natural hazards in selected river basins of the project provinces within the overall framework of Vietnam's National Disaster Prevention, Response and Mitigation Strategy Towards 2020. The development objective of the Managing Natural Hazards Project for Vietnam is to increase the resilience of the people and economic assets to natural hazards in selected river basins of the project provinces within the overall framework of Vietnam's national disaster prevention, response and mitigation strategy towards 2020. There are five components to the project. The first component is strengthening Disaster Risk Management (DRM) institutions, information systems and planning. This component includes (i) facilitation of inter-ministerial coordination, policy dialogue and knowledge-sharing mechanisms; (ii) establishment of provincial disaster management centers in project provinces where such centers are needed; and (iii) provision of technical assistance for government agencies at different levels. Improving the capacity, harmonization, coordination and sharing of DRM databases and information, including: (i) harmonizing and integrating existing DRM databases and information systems; (ii) development of an inventory of existing medium and small scale reservoirs in project provinces, their safety standards, safety guidelines, and operational procedures; (iii) development of software for the management of reservoirs to be used at national and provincial levels; and (iv) provision of technical assistance on the use of the databases and software and the implementation of safety guidelines. The second component is strengthening weather forecasting and early warning systems. This component includes technical assistance for development and implementation of an integrated national hydromet forecasting and early warning systems and end-to-end applications: provision of technical assistance for the design and implementation of a nation-wide integrated system. The third component is community-based disaster risk management. This component includes strengthening the capacity of participating commune-level stakeholders and agencies in planning and engaging in a broad range of risk reduction measures, including provision of support for: (i) improving commune-level flood and storm risks management procedures; (ii) capacity building for commune-based institution leaders; (iii) the development of inter-communal support platforms; (iv) development of community resilient planning; and (v) enhancement of private sector commune partnerships. The fourth component is Priority disaster risk mitigation investments. The component will support identification, prioritization, and implementation of major DRM investments within the four selected river basins to mitigate risks posed by natural hazards. The fifth component is project management, monitoring and evaluation.",0.87253404,0.779536,0.06360331
P161842,2019,0.96,0.73,0.23,"Sao Tome and Principe Transport Sector Development and Coastal Protection Project The proposed PDOs is to improve connectivity, sustainability, safety and climate resilience of selected roads. The development objective of the Transport Sector Development and Coastal Protection Project for Sao Tome and Principe is to improve connectivity, sustainability, safety, and climate resilience of selected roads. The project comprises of four components. The first component, road sector institutional strengthening will consolidate the road sector institutional set up and improve road asset management practices with a focus on climate resilience and road safety. It consists of following sub-components: (i) technical and management capacity strengthening of Roads Maintenance Intervention Groups (GIME) and local communities; (ii) strengthening the institutional capacity of the national road fund (FRN) and national institute of roads (INAE); (iii) preparation of the climate vulnerability assessment of the national road network; (iv) implementation of innovative road maintenance and coastal road protection interventions; (v) preparation of a road safety strategy and action plan; (vi) small scale road safety interventions; and (vii) preparation of the detailed engineering design, the bidding documents and the safeguards instrument. The second component, civil works and project supervision consists of following sub-components: (i) rehabilitation and upgrade of the existing national road 1 (EN1) from Sao Tome to Guadalupe; and (ii) construction supervision and quality assurance services. The third component, project management and implementation support consist of following sub-components: (i) support to operation and incremental costs for the project implementation entities - fiduciary agency for project administration (AFAP); and (ii) project management support consultants to fill AFAP and INAE technical and management capacity gaps. The fourth component, contingency emergency response will support preparedness and rapid response to an eligible crisis or emergency, if needed.",0.5245954,0.41984317,0.083604105
P163922,2019,0.48,0.48,0.0,"Federated States of Micronesia Maritime Investment Project To improve the safety, efficiency and climate resilience of maritime infrastructure and operations in the Recipient's territory, and in the event of an Eligible Crisis or Emergency, to provide an immediate response to the Eligible Crisis or Emergency. The development objective of Maritime Investment Project for Micronesia is to improve the safety, efficiency and climate resilience of maritime infrastructure and operations in the Recipient's territory, and in the event of an eligible crisis or emergency, to provide an immediate response to the eligible crisis or emergency. This project consists of four components. 1) The first component, Maritime Infrastructure, aims improve the safety and efficiency of port operations, as well as enhance the resilience of maritime structures to natural disasters and climate change impacts through the integration of planning, design, construction, rehabilitation and operation of facilities. It has the following three subcomponents: (i) Surfacing and Drainage at Kosrae, Pohnpei, Chuuk and Yap Ports; (ii) Rehabilitate Utilities; and (iii) Upgrade Terminal Superstructure. 2) The second component, Maritime Safety and Security, aims to strengthen safety and security of maritime transport and support better climate resilience of maritime facilities and for local communities by improving the reliability of connections between FSM states and outer islands for access to food, water, fuel, and emergency response services. It ahs the following four subcomponents: (i) Upgrade Berthing and Apron Facilities; (ii) Compliance with ISPS Requirements; (iii) Replace or upgrade AtoNs; and (iv) Safety and Security Improvements. 3) The third component, Technical Assistance for Port Planning and Project Management, enhance the capacity of government to manage maritime assets in a more safe, efficient and climate resilient manner through technical assistance designed to strengthen the planning and management of climate resilient port facilities, improve coordination of emergency response systems, elevate awareness of ISPS and SAR requirements, and implement project activities. It has the following nine subcomponents: (i) Maritime Safety and Security Needs Assessment and Maritime Infrastructure Needs Assessment; (ii) Design and Supervision; (iii) Review of Institutional and Governance Structures for Port Management; (iv) Strategic Planning; (v) Capacity Building Initiatives; (vi) Outer Island Services and Chuuk Lagoon; (vii) Project Management; (viii) Employment opportunities for women; and (ix) Emerging Priority Issues. 4) The fourth component, Contingent Emergency Response Component, is designed to provide a swift response in the event of an eligible crisis or emergency by enabling uncommitted funds to be quickly reallocated to address immediate post-crisis and emergency financing needs.",0.3829628,0.3493841,-0.0319984
P175728,2023,0.89,0.16,0.73,"Gujarat Resilient Cities Partnership: Ahmedabad City Resilience Project To strengthen institutional, financial and service delivery performance in Ahmedabad The development objective of Gujarat Resilient Cities Partnership : Ahmedabad City Resilience Project for India is to strengthen institutional, financial and service delivery performance in Ahmedabad. This project has three components. 1) The first component, Strengthening AMC’s institutional and financial systems has the following sub-components: (i) Improving municipal revenue performance; (ii) Land-based financing; (iii) Strengthening AMC’s institutional systems for service delivery; (iv) Integrated GIS-based system for urban management, financing, and service delivery; (v) Strengthening the municipal financial management system; and (vi) Climate-smart CIP system. 2) The second component, Improving wastewater management services, has the following sub-components: (i) Developing resilient and efficient wastewater treatment systems; (ii) Improving wastewater network systems including household connections; (iii) Wastewater recycling and reuse for circularity and resource efficiency; (iv) Industrial pollution abatement in Ahmedabad’s wastewater systems; (v) City-wide integrated digital monitoring and control systems. 3) The third component, Developing state level institutional systems and capacities, has the following sub-components: (i) Developing state-level systems and urban knowledge ecosystem for emerging cities; and (ii) Technical support for project implementation and management.",0.77479404,0.44425792,0.3149346
P117363,2011,0.0,0.0,0.0,"Yemen Public Finance Modernization Project The Project's development objective (PDO) is to improve the efficiency and transparency of management of public finance by providing decision-support systems and building capacity of public finance management institutions. The objective of the Public Finance Modernization Project for Yemen is to improve the efficiency and transparency of the management of public finances by strengthening decision-support systems and building capacity of the government's central finance institutions. There are five components to the project. The first component of the project is enhancing decision-making mechanisms of budget management. This component would support the Ministry of Finance in improving its budget management practices. This will be achieved by improving the quality of budget preparation and providing effective control mechanisms in the budget execution systems. For improving the quality of budget preparation, this component will support capacity building in macro-fiscal forecasting and analysis, linking the national development plan with annual budgets, and bringing extra-budgetary funds into the main budget. The second component of the project is improving financial management information systems. This component would support the Ministry of Finance in extending the scope and coverage of the Accounting and Financial Management Information System (AFMIS) and the Loans and Grants Management Information System (LGMIS). The third component of the project is enhancing the capacity of public procurement institutions. This component would support the strengthening of public procurement control systems by providing support for capacity building for Government staff and for the High Authority on Tender Control (HATC). The fourth component of the project is strengthening the institutional capacity. This component would contribute to strengthening the capacity of the COCA, which is the country's supreme audit institution, by: (1) improving Central Organization for Controls and Audit's (COCA's) skills and knowledge of AFMIS; (2) strengthening COCA's audit manual and methodology, to take account of the introduction of AFMIS and other reforms of Public Finance Management (PFM); and, (3) developing and monitoring the implementation of COCA's medium- and long-term strategic plan. The fifth and the final component of the project is project management. This component will provide for goods, training, consultant's services, and incremental operating costs of the project management unit (PMU) to support project coordination, implementation, monitoring and evaluation, and management.",-0.026199708,0.0017111271,-0.035773903
P121774,2012,0.0,0.0,0.0,"Second Kerala Rural Water Supply and Sanitation Project (Jalanidhi II) The development objective of the proposed project is to increase the access of rural communities to improved and sustainable water supply and sanitation services in Kerala, using a decentralized, demand-responsive approach. The development objective of the Second Kerala Rural Water Supply and Sanitation Project (Jalanidhi II) for India is to increase the access of rural communities to improved and sustainable water supply and sanitation services in Kerala, using a decentralized, demand-responsive approach. There are three components to the project. The first component of the project is institution building. This component will: (i) support capacity building of sector institutions and support organizations; (ii) assist Government of Kerala (GOK) in implementing a statewide sector development program; and (iii) support project management costs. The second component of the project is technical assistance to implementing agencies. This component will provide technical assistance to implementing agencies such that the infrastructure investments under component three are properly implemented and the resultant services efficiently provided. The third component of the project is infrastructure development. This component will fund the implementation of infrastructure investments for: (i) new and rehabilitated intra-GP (Gram Panchayat) rural water supply schemes; (ii) pilot rehabilitation and modernization of multi-GP water supply schemes and transfer of internal distribution to GPs; and (iii) sanitation schemes, mainly covering community-centric solid and liquid waste management and household sanitation solutions in difficult terrain.",0.23357865,0.17536986,0.09446351
P106735,2011,0.0,0.0,0.0,"Provincial Public Health Insurance Development Project The PDOs are to: (a) increase utilization and quality of key health services for the uninsured target population; and (b) improve institutional management by strengthening the incentives for results in Participating Provinces and among Authorized Providers. The objectives of the Provincial Public Health Insurance Development Project for Argentina are to: (a) increase utilization and quality of key health services for the uninsured target population; and (b) improve institutional management by strengthening the incentives for results in participating provinces and among authorized providers. There are three components to the project, the first component being supporting provincial public health insurance. This component includes financing to assure capitation payments by National Ministry of Health (MSN) to participating provinces on a declining basis. The health service package will contribute to improving the quality of services as well as extending coverage on a per capita basis. Results will be monitored using supervision protocols and information systems, and will be verified by an independent technical auditor. The second component is the institutional and management strengthening of the national and provincial ministries of health. This component will provide the health ministry's at the national and provincial levels with the tools and information they need to improve governance and their organizational or stewardship capacity. Finally, the third component is the building capacity of the MSN and provincial ministries of health to deliver services.",-0.023013746,0.00019862593,-0.028952572
P088520,2011,0.0,0.0,0.0,"Biodiversity Conservation and Rural Livelihoods Improvement To develop and promote new models of conservation at the landscape scale1 through enhanced capacity and institution building for mainstreaming biodiversity conservation outcomes.

Achieving this objective would involve the demonstration and scaling up of landscape conservation approaches. This would specifically involve tools and techniques improvements, and knowledge and capacity building tosupport multi-stakeholder partnerships to mainstream biodiversity conservation. It would also involve improving rural livelihoods, enhancing learning, and replicating successful participatory conservation models at the landscape scale. The objective of the Biodiversity Conservation and Rural Livelihoods Improvement Project for India is to develop and promote new models of conservation at the landscape scale through enhanced capacity and institution building for mainstreaming biodiversity conservation outcomes. There are four components to the project. The first component of the project is  demonstration of landscape conservation approaches in two pilot sites: this component will develop tools, techniques, knowledge and skills towards improved conservation and rural livelihoods outcomes in the little Rann of Kutch in Gujarat and Askot in Uttarakhand; the second component to the project is to strengthening knowledge management and national capacity for landscape conservation: this component will support improved knowledge and capacity building on learning and experience from the two demonstration landscapes and other local conservation models; the third component of the project is to scaling up and replication of successful models of conservation in additional landscape sites: this component would support the further testing and replication of landscape conservation approaches to two additional high biodiversity landscapes from the third year onwards with project financing; and the fourth component of the project is to national coordination for landscape conservation: this component will support coordination for landscape conservation at the Ministry of Environment and Forests (MOEF).",0.36437297,0.19432536,0.29916057
P130925,2013,0.0,0.0,0.0,"Second Governance and Competitiveness Development Policy Operation The objective of the DPO series is to assist the Democratic Republic of São Tomé and Príncipe to: (i) strengthen economic governance, with a focus on improving the transparency, monitoring and accountability of public and natural resources, improving the management and reporting of statistics, promoting fiscal stability, and strengthening public debt management; and (ii) support broad-based growth by improving the business climate, with a focus on simplifying business regulations and reducing the cost of trading across borders, and by promoting economic diversification. The objective of the Second Governance and Competitiveness Development Policy Operation Project for Sao Tome and Principe is to assist the government to: (i) strengthen economic governance, with a focus on improving the transparency, monitoring and accountability of public and natural resources, improving the management and reporting of statistics, promoting fiscal stability, and strengthening public debt management; and (ii) support broad-based growth by improving the investment climate, with a focus on simplifying business regulations and reducing the cost of international trade, and by promoting economic diversification. The Bank will focus on the following areas: fiscal and debt management and performance; public expenditure and financial management; and the investment climate.",0.03314311,0.010073692,0.067568645
P178064,2023,0.19,0.06,0.13,"Cote d'Ivoire First Investment for Growth DPF The Program Development Objective (PDO) of the proposed operation is to :(1) strengthen competition in key enabling sectors and domestic revenue mobilization; (2) expand access to health and education services; (3) promote the sustainable use of natural resources. The development objective of the First Investment for Growth Development Policy Financing (DPF) for Cote d’Ivoire is: (1) strengthen competition in key enabling sectors and domestic revenue mobilization; (2) expand access to health and education services; and (3) promote the sustainable use of natural resources. The operation is the first in a programmatic series of three single-tranche DPFs in close alignment with the national development plan 2021-2025. It supports key reforms that are important for advancing Cote d’Ivoire’s medium term inclusive growth objective of becoming an upper middle-income economy by 2030, which entails doubling real gross domestic product (GDP) per capita and halving poverty to 20 percent from 39.5 percent in 2018.",-0.00307949,-0.018773573,0.03707944
P151089,2016,0.0,0.0,0.0,"West Bank and Gaza: Finance for Jobs <p>The SOP development objective (PDO) is to mobilize private investment financing in high potential sectors and generate job opportunities for the West Bank and Gaza.<br />
<br />
The F4J PDO is to test the effectiveness of selected financial interventions.</p>
 The development objective of the Finance for Jobs Project for West Bank and Gaza is to test the effectiveness of selected financial interventions. The project comprises of three components. The first component, entrepreneurship ecosystem matching grant (EE-MG) will finance the EE-MG, a matching grant (cost-sharing) facility targeting early stage investment funds seeking to build a portfolio of investments in start-up and early stage enterprises. The second component, capacity building and lessons learned consists of following three sub-components: (i) building a pipeline of job-focused private investments requiring financial enhancements; (ii) developing the development impact bond (DIB) for skills; and (iii) capacity building to the Palestinian authority (PA). The third component, project management will ensure the overall project implementation, fiduciary, safeguards, monitoring and evaluation (M and E), communications, and technical expertise.",0.0046272315,-0.033191092,0.008459335
P173994,2020,0.0,0.0,0.0,"Iran COVID-19 Emergency Response Project To improve the availability of selected essential, life-saving medical equipment for COVID-19 response. The objective of the COVID-19 (Coronavirus) Emergency Response Project for Iran is to improve the availability of selected essential, life-saving medical equipment for COVID-19 response. Although the project is not part of the global Strategic Preparedness and Response Program (SPRP), it is fully aligned with the scope of the Fast Track COVID-19 Facility (FTCF) and its objectives. The project will have a single component: procurement and distribution of selected essential, life-saving medical equipment for COVID-19 response. A positive list of essential, life-saving medical equipment for COVID-19 response will be used to select items to be procured. The positive list is not expected to change during project implementation, while the items to be procured from this list and their quantities can be adjusted as needed. Health facilities will be selected on the basis of the following eligibility criteria to receive the medical equipment: a) all selected facilities will be civilian facilities; b) facilities will meet environmental and social criteria, including Occupational Health and Safety (OHS) management, medical waste management in line with World Health Organization (WHO) standards and Good International Industry Practice (GIIP) in a manner consistent with the Environmental and Social Standards of the World Bank, and grievance redress mechanisms (GRM) before receiving the equipment; c) population’s needs (particularly those of the poor and vulnerable) related to COVID-19 will be taken into account; d) distribution of the equipment will be equitable with consideration to (i) the population size, and (ii) the level of poverty in the province where each hospital is located. WHO will be contracted by the Government of the Islamic Republic of Iran (GOI) to provide technical assistance in: a) identification of items to be procured and their specifications based on the positive list; b) quantification and specifications of the items to be procured, taking into account (i) the country’s needs as the pandemic evolves, and (ii) availability of such equipment from other funding sources; c) based on agreed facility eligibility criteria, identification of the specific health facilities to receive the medical equipment. WHO will conduct the procurement on the basis of the list of the medical equipment to be procured. WHO will also be responsible for the distribution of the equipment to the selected health facilities as discussed above.",0.020613732,0.02142771,0.004303737
P130512,2013,0.0,0.0,0.0,"Lao PDR Second Trade Development Facility Project The project development objective is to support the implementation of government's trade and integration priorities outlined inthe2012 DTIS Roadmap, and in particular to contribute to improved competitiveness and diversification, focusing outside the naturalresource sectors. The objective of the Second Trade Development Facility Project for Lao People's Democratic Republic is to support the implementation of government's trade and integration priorities outlined in the 2012 Diagnostic Trade Integration Study, or DTIS roadmap, and in particular to contribute to improved competitiveness and diversification, focusing outside the natural resource sectors. There are three components to the project, the first component being trade facilitation, trade policy, and regulations. This component builds on the success of trade facilitation and trade policy activities under First Trade Development Facility (TDF-1), and will consist of a number of inter-related activities aimed at improving transparency, predictability and lowering associated compliance costs for traders. Trade facilitation activities will focus primarily on improving inter-agency coordination and supporting the adoption of modern risk based approaches to managing regulatory compliance in non-customs agencies, including reform of non-tariff measures. The second component is the diversification and competitiveness.  This component includes a new set of activities aiming to support improved private sector capacity to improve productivity and compete in international markets, focusing on the non natural resources sectors (in particular outside of mining and hydropower). Activities will facilitate the more effective participation of small and medium sized enterprises in the international economy, better skills and labor standards in the manufacturing sector and support to women's economic empowerment. Finally, the third component is the mainstreaming aid for trade. This component will provide for support to the next generation of Lao PDR's 'aid-for-trade' governance framework as part of efforts to move to a full program based approach for trade and private sector development. The project is financed via a multi donor program, including a multi donor trust fund grant with contributions from Australia, the European Union, Germany and Ireland, and a grant from the World Bank/International Development Association.",0.0016126308,-0.020470304,-0.037262764
P179292,2023,0.63,0.56,0.06,"Kananga Emergency Urban Resilience Project The objectives of the Project are to safeguard houses and critical infrastructure affected by gully erosion in Kananga and strengthen the capacity of the Recipient's Government and local organizations in erosion management and climate resilient urban planning.
 The development objectives of the Kananga Emergency Urban Resilience Project for Democratic Republic of Congo are to safeguard houses and critical infrastructure affected by gully erosion in Kananga and strengthen the capacity of the recipient’s government and local organizations in erosion management and climate resilient urban planning. The project comprises of four components. The first component, emergency response interventions will include: (a) managing runoff and improving drainage, including nature-based solutions (to divert flow or increase infiltration rates by using trees and deep-rooted perennial pastures); (b) gully wall stabilization to stop further erosion and prevent landslides (that is, reshaping or re-profiling of canals using geotextiles, rock barrages, sandbags, and or wire netting); and (c) activities associated with restricting access and protecting intervened areas, community monitoring, and preventing dumping of waste in gully areas. The second component, integrated resilient urban development is designed to address the underlying causes of gully erosion, landslides, and floods by supporting an integrated, holistic, and resilient approach to urban development in Kananga. It consists of following sub-components: (i) urban management and institutional strengthening; and (ii) resilient infrastructure and services affected by gully erosion. The third component, project management and implementation support will finance incremental cost related to project management and implementation. The fourth component, contingent emergency response (CERC) will provide immediate response to an eligible crisis or emergency, as needed.",0.6446493,0.5560579,0.14154223
P117341,2014,0.0,0.0,0.0,"HaJia Railway The objective of the Project is to improve accessibility and mobility by responding to existing and anticipated transport demand along the Harbin-Jiamusi corridor through the provision of additional railway capacity and reduction of transport time for passengers and freight. The development objective of the Hajia Railway Project for China is to improve accessibility and mobility by responding to existing and anticipated transport demand along the Harbin-Jiamusi corridor through the provision of additional railway capacity and reduction of transport time for passengers and freight. The project will include construction of twelve new stations, upgrading of the existing Jiamusi station, provision of related technical services, acquisition and installation of goods, maintenance facilities and equipment, and rolling stock, as well as land acquisition and resettlement. The new line will offer a rapid link between cities in northeast Heilongjiang and Harbin, and from the railway hub in Harbin to the core of the Chinese high speed railway network. This line will also provide a substantial increase in capacity for passenger trains between these cities.",0.21176785,-0.016828118,0.1995824
P132277,2014,0.45,0.0,0.45,"Jiaozuo Green Transport and Safety Improvement Project The proposed project development objectives are to improve transport safety and efficiency along the selected transport corridors and to promote non-motorized trips within the pilot green corridor in Jiaozuo City. The development objectives of the Jiaozuo Green Transport and Safety Improvement Project for China are to improve transport safety and efficiency along the selected transport corridors and to promote non-motorized trips within the pilot green corridor in Jiaozuo city. The project comprises of four components. The first component, safe system integrated corridor management will develop and implement an integrated package of engineering, education, and traffic regulation improvements on the selected transport corridors in Jiaozuo city. The second component, green corridor development will develop a green corridor dedicated to pedestrians and cyclists, which links the downtown area and a scenic tourist area in the mountains north of the city. The third component, public transport improvement will assist Jiaozuo municipality to improve the service quality of its public transport system through: (i) construction of a bus interchange adjacent to the railway station; (ii) upgrading and construction of bus depots; (iii) expansion of the advanced bus operation system; and (iv) procurement of new buses. The fourth component, institutional strengthening will support the implementation of the project through: (i) provision of trainings and study tours to relevant officials and staffs; (ii) carrying out of technical assistance studies on urban transport; and (iii) provision of technical consultancy and software for project management.",0.5555312,0.0075423406,0.46510485
P124639,2011,0.0,0.0,0.0,"PMGSY Rural Roads Project The objective is to strengthen the systems and processes of the national PMGSY rural roads program for the expansion and maintenance of all-season rural access roads. The result will enhance the road connectivity to economic opportunities and social services for beneficiary communities in the participating states. The objective of the Pradhan Mantri Gram Sadak Yojana (PMGSY) Second Rural Roads Project for India is to achieve broader and more sustainable access to markets and social services by the rural population in participating districts. There are two components to the project. The first component of the project will support the effective implementation and maintenance of the PMGSY program in the participating states. Over the five-year project period, it is estimated that 8,200 habitations will be connected through the construction of 24,200 km of new all-weather access and upgrading of rural through and link routes. The second component of the project is institutional strengthening. This component designed to support the institutional strengthening, organizational effectiveness and individual skills development to complement achievement of the Disbursement Linked Indicators (DLI) matrix and the program outcomes defined above. The second component also includes the five sub components, named as: research and development, independent means of verification, state level project institutional support, equipment, and training for skills development.",0.1562489,0.10426534,0.009886651
P130637,2015,0.0,0.0,0.0,"Tunisia - Urban Development and Local Governance The objectives of the Program are to: a) strengthen local governments’ (LGs) performance to deliver municipal infrastructure; and (b) improve access to services in targeted disadvantaged neighborhoods.
 The development objectives of the Urban Development and Local Government Program for Tunisia, comprises of two components. The first component, to strengthen local governments’ performance to deliver municipal infrastructure, will deliver municipal infrastructure services in an accountableand responsive manner through a combination of grants, own source revenues of municipalities, loans, as well as institutional strengthening of municipalities. The second component, to improve access to services in targeted disadvantaged neighborhoods, will build on existing local government strengths, while phasing in the changes that are designed to introduce fundamental shifts in critical and selected areas. The government program consists of the following three sub-programs: (i) municipal infrastructure delivery; (ii) improving access to municipal infrastructure in disadvantaged neighborhoods; and (iii) capacity support for improved local governance institutional development and accountability.",0.027077852,0.04964583,0.035807177
P176717,2021,0.26,0.01,0.25,"The Vietnam Inclusive and Sustainable Recovery Development Policy Operation The proposed operation will support the Government of Vietnam’s effort to promote a more inclusive, green and digital-friendly economic recovery in the aftermath of the COVID-19 pandemic. The development objective of the Inclusive and Sustainable Recovery Development Policy Operation in Vietnam supports the Government of Vietnam’s effort to promote a more inclusive, green and digital-friendly economic recovery in the aftermath of the COVID-19 pandemic. The development policy operation series is anchored on two pillars. Pillar 1 supports an inclusive economic recovery by reducing the tax burden on COVID-19-affected businesses, facilitating access of vulnerable groups to financial assistance, improving gender balance in labor policies, and promoting financial inclusion with the development of a nationwide e-payment system. Pillar 2 contributes to sustainable recovery by greening domestic policies through trade agreements, accelerating adoption of e-government, and greening its infrastructure through new investments in renewable energy.",0.300172,0.06564295,0.34994033
P169538,2019,1.0,0.0,1.0,"Lao PDR Clean Cook Stove Initiative Generate environment and gender benefits for targeted households through a switch to clean, energy efficient gasifier cookstoves using biomass pellets across selected provinces. The development objective of the Clean Cook Stove Initiative Project for Lao People’s Democratic Republic is to generate environment and gender benefits for targeted households through a switch to clean, energy efficient gasifier cookstoves using biomass pellets across selected provinces. The project comprises of three components. The first component, carbon finance capacity building will support capacity building of Ministry of Energy and Mines and Institute for Renewable Energy Promotion (MEM and IREP) to assist with the preparation and development of necessary activities for the implementation of the carbon finance operation. The second component, project management and implementation technical assistance will cover the necessary operational expenses needed by MEM, as well as the contractual cost for the implementing entity. The third component, carbon emission reduction program will be focused on the overall implementation of the project results-based financing (RBF).",0.9310968,0.126183,0.79023814
